Mod:Item:MetaData, Localized Name
tconstruct:slime_grass:2, 蓝色史莱姆草方块
tconstruct:slime_grass:3, 紫色史莱姆草方块
tconstruct:slime_grass:4, 熔岩史莱姆草方块
tconstruct:slime_grass:5, 史莱姆草方块
tconstruct:slime_grass:6, 绿色史莱姆草方块
tconstruct:slime_grass:7, 蓝色史莱姆草方块
tconstruct:slime_grass:8, 紫色史莱姆草方块
tconstruct:slime_grass:9, 熔岩史莱姆草方块
tconstruct:slime_grass:10, 史莱姆草方块
tconstruct:slime_grass:11, 绿色史莱姆草方块
tconstruct:slime_grass:12, 蓝色史莱姆草方块
tconstruct:slime_grass:13, 紫色史莱姆草方块
tconstruct:slime_grass:14, 熔岩史莱姆草方块
tconstruct:slime_leaves:0, 史莱姆树叶
tconstruct:slime_leaves:1, 史莱姆树叶
tconstruct:slime_leaves:2, 史莱姆树叶
tconstruct:slime_grass_tall:0, 史莱姆草
tconstruct:slime_grass_tall:4, 史莱姆草
tconstruct:slime_grass_tall:8, 史莱姆草
tconstruct:slime_grass_tall:1, 史莱姆蕨
tconstruct:slime_grass_tall:5, 史莱姆蕨
tconstruct:slime_grass_tall:9, 史莱姆蕨
tconstruct:slime_sapling:0, 蓝色史莱姆树苗
tconstruct:slime_sapling:1, 紫色史莱姆树苗
tconstruct:slime_sapling:2, 熔岩史莱姆树苗
tconstruct:slime_vine_blue_end:0, 蓝色史莱姆藤蔓
tconstruct:slime_vine_blue_mid:0, 蓝色史莱姆藤蔓
tconstruct:slime_vine_blue:0, 蓝色史莱姆藤蔓
tconstruct:slime_vine_purple_end:0, 紫色史莱姆藤蔓
tconstruct:slime_vine_purple_mid:0, 紫色史莱姆藤蔓
tconstruct:slime_vine_purple:0, 紫色史莱姆藤蔓
tconstruct:pattern:0, 空白模具
tconstruct:pattern:0, 斧刃模具
tconstruct:pattern:0, 大板模具
tconstruct:pattern:0, 碎片模具
tconstruct:pattern:0, 护甲夹板模具
tconstruct:pattern:0, 凿子头模具
tconstruct:pattern:0, 园艺镰头模具
tconstruct:pattern:0, 牌板模具
tconstruct:pattern:0, 绑定结模具
tconstruct:pattern:0, 宽剑刃模具
tconstruct:pattern:0, 宽护手模具
tconstruct:pattern:0, 抛光工具模具
tconstruct:pattern:0, 十字柄模具
tconstruct:pattern:0, 箭羽模具
tconstruct:pattern:0, 盘模具
tconstruct:pattern:0, 靴子基底模具
tconstruct:pattern:0, 坚韧手柄模具
tconstruct:pattern:0, 箭杆模具
tconstruct:pattern:0, 镰刀头模具
tconstruct:pattern:0, 镐头模具
tconstruct:pattern:0, 头盔基底模具
tconstruct:pattern:0, 护甲板模具
tconstruct:pattern:0, 刀刃模具
tconstruct:pattern:0, 锹头模具
tconstruct:pattern:0, 胸甲基底模具
tconstruct:pattern:0, 奇术焦镜模具
tconstruct:pattern:0, 磨制工具模具
tconstruct:pattern:0, 手柄模具
tconstruct:pattern:0, 弓臂模具
tconstruct:pattern:0, 宽斧刃模具
tconstruct:pattern:0, 剑刃模具
tconstruct:pattern:0, 护腿基底模具
tconstruct:pattern:0, 护手模具
tconstruct:pattern:0, 锤头模具
tconstruct:pattern:0, 坚韧绑定结模具
tconstruct:pattern:0, 箭头模具
tconstruct:pattern:0, 碎矿锤锤头模具
tconstruct:pattern:0, 弓弦模具
tconstruct:pattern:0, 开掘铲头模具
tconstruct:shard:0, 熔融木 碎片
tconstruct:shard:0, 黑暗木 碎片
tconstruct:shard:0, 血木 碎片
tconstruct:shard:0, 幽魂木 碎片
tconstruct:shard:0, 磁钢 碎片
tconstruct:shard:0, 充能合金 碎片
tconstruct:shard:0, 脉冲合金 碎片
tconstruct:shard:0, 红石合金 碎片
tconstruct:shard:0, 导电铁 碎片
tconstruct:shard:0, 充能铁 碎片
tconstruct:shard:0, 玄钢 碎片
tconstruct:shard:0, 魂金 碎片
tconstruct:shard:0, 末影钢 碎片
tconstruct:shard:0, 铁合金 碎片
tconstruct:shard:0, 木 碎片
tconstruct:shard:0, 圆石 碎片
tconstruct:shard:0, 燧石 碎片
tconstruct:shard:0, 仙人掌 碎片
tconstruct:shard:0, 骨头 碎片
tconstruct:shard:0, 黑曜石 碎片
tconstruct:shard:0, 海晶石 碎片
tconstruct:shard:0, 末地石 碎片
tconstruct:shard:0, 纸 碎片
tconstruct:shard:0, 海绵 碎片
tconstruct:shard:0, 烈焰木 碎片
tconstruct:shard:0, 铁 碎片
tconstruct:shard:0, 生铁 碎片
tconstruct:shard:0, 骑士史莱姆 碎片
tconstruct:shard:0, 史莱姆 碎片
tconstruct:shard:0, 史莱姆 碎片
tconstruct:shard:0, 熔岩史莱姆 碎片
tconstruct:shard:0, 地狱岩 碎片
tconstruct:shard:0, 钴 碎片
tconstruct:shard:0, 阿迪特 碎片
tconstruct:shard:0, 玛玉灵 碎片
tconstruct:shard:0, 铜 碎片
tconstruct:shard:0, 青铜 碎片
tconstruct:shard:0, 铅 碎片
tconstruct:shard:0, 银 碎片
tconstruct:shard:0, 琥珀金 碎片
tconstruct:shard:0, 钢 碎片
tconstruct:shard:0, 暗影 碎片
tconstruct:shard:0, 奥利哈刚 碎片
tconstruct:shard:0, 魔法木质碎片
tconstruct:shard:0, 恶魔灌注碎片
tconstruct:shard:0, 附魔碎片
tconstruct:shard:0, 恶魔碎片
tconstruct:shard:0, 防腐木 碎片
tconstruct:shard:0, 焦黑石英 碎片
tconstruct:shard:0, 红石水晶 碎片
tconstruct:shard:0, 青金石水晶 碎片
tconstruct:shard:0, 钻石水晶 碎片
tconstruct:shard:0, 煤晶 碎片
tconstruct:shard:0, 绿宝石水晶 碎片
tconstruct:shard:0, 铁晶 碎片
tconstruct:shard:0, 阳光化合物 碎片
tconstruct:shard:0, 陨石 碎片
tconstruct:shard:0, 赛特斯石英 碎片
tconstruct:shard:0, 福鲁伊克斯水晶 碎片
tconstruct:shard:0, 福鲁伊克斯钢 碎片
tconstruct:shard:0, 海蓝宝石 碎片
tconstruct:shard:0, 星辉 碎片
tconstruct:shard:0, 水晶矩阵 碎片
tconstruct:shard:0, 中子素 碎片
tconstruct:shard:0, 无尽 碎片
tconstruct:shard:0, 束缚 碎片
tconstruct:shard:0, 感知 碎片
tconstruct:shard:0, 活石 碎片
tconstruct:shard:0, 活木 碎片
tconstruct:shard:0, 梦之木 碎片
tconstruct:shard:0, 魔力钢 碎片
tconstruct:shard:0, 泰拉钢 碎片
tconstruct:shard:0, 源质钢 碎片
tconstruct:shard:0, 龙 碎片
tconstruct:shard:0, 飞龙 碎片
tconstruct:shard:0, 神龙 碎片
tconstruct:shard:0, 混沌 碎片
tconstruct:shard:0, 莱泽尔水晶 碎片
tconstruct:shard:0, 艾洛蒂水晶 碎片
tconstruct:shard:0, 凯罗尼水晶 碎片
tconstruct:shard:0, 普雷蒂水晶 碎片
tconstruct:shard:0, 艾恩尼水晶 碎片
tconstruct:shard:0, 以太水晶 碎片
tconstruct:shard:0, 蓝丝黛尔石 碎片
tconstruct:shard:0, 云母 碎片
tconstruct:shard:0, 磷灰石 碎片
tconstruct:shard:0, 蕴魔源质 碎片
tconstruct:shard:0, 肉 碎片
tconstruct:shard:0, 史莱姆碎片
tconstruct:shard:0, 粉色金属 碎片
tconstruct:shard:0, 橡胶 碎片
tconstruct:shard:0, 高级合金 碎片
tconstruct:shard:0, 能量金属 碎片
tconstruct:shard:0, 碳纤维 碎片
tconstruct:shard:0, 铱 碎片
tconstruct:shard:0, UU金属 碎片
tconstruct:shard:0, 锇 碎片
tconstruct:shard:0, 强化黑曜石 碎片
tconstruct:shard:0, 强化荧石 碎片
tconstruct:shard:0, 高密度聚乙烯 碎片
tconstruct:shard:0, 暗物质 碎片
tconstruct:shard:0, 红物质 碎片
tconstruct:shard:0, 红石琥珀金 碎片
tconstruct:shard:0, 红石水晶 碎片
tconstruct:shard:0, 极寒末影 碎片
tconstruct:shard:0, 极寒水晶 碎片
tconstruct:shard:0, 神秘 碎片
tconstruct:shard:0, 虚空金属 碎片
tconstruct:shard:0, 元金 碎片
tconstruct:shard:0, 锡 碎片
tconstruct:shard:0, 铝 碎片
tconstruct:shard:0, 镍 碎片
tconstruct:shard:0, 铂 碎片
tconstruct:shard:0, 殷钢 碎片
tconstruct:shard:0, 康铜 碎片
tconstruct:shard:0, 信素 碎片
tconstruct:shard:0, 流明 碎片
tconstruct:shard:0, 末影 碎片
tconstruct:shard:0, 泰伯利亚 碎片
tconstruct:shard:0, 极光金属 碎片
tconstruct:shard:0, 钷 碎片
tconstruct:shard:0, 杜兰特 碎片
tconstruct:shard:0, 瓦雷利亚 碎片
tconstruct:shard:0, 振金 碎片
tconstruct:shard:0, 地母 碎片
tconstruct:shard:0, 钯 碎片
tconstruct:shard:0, 乌鲁 碎片
tconstruct:shard:0, 零素 碎片
tconstruct:shard:0, 玄武岩 碎片
tconstruct:shard:0, 泰伯利安 碎片
tconstruct:shard:0, 碎金 碎片
tconstruct:shard:0, 瑟蓝 碎片
tconstruct:shard:0, 普罗克希 碎片
tconstruct:shard:0, 漩金 碎片
tconstruct:shard:0, 焰晶 碎片
tconstruct:shard:0, 帝金 碎片
tconstruct:shard:0, 阳光合金 碎片
tconstruct:shard:0, 虚金 碎片
tconstruct:shard:0, 铿金 碎片
tconstruct:shard:0, 烈金 碎片
tconstruct:shard:0, 辐光合金 碎片
tconstruct:shard:0, 流光合金 碎片
tconstruct:shard:0, 地动合金 碎片
tconstruct:shard:0, 曜金 碎片
tconstruct:shard:0, 铌 碎片
tconstruct:shard:0, 原金 碎片
tconstruct:shard:0, 陨铁 碎片
tconstruct:shard:0, 黑陨铁 碎片
tconstruct:sharpening_kit:0, 熔融木 磨制工具
tconstruct:sharpening_kit:0, 黑暗木 磨制工具
tconstruct:sharpening_kit:0, 血木 磨制工具
tconstruct:sharpening_kit:0, 幽魂木 磨制工具
tconstruct:sharpening_kit:0, 磁钢 磨制工具
tconstruct:sharpening_kit:0, 充能合金 磨制工具
tconstruct:sharpening_kit:0, 脉冲合金 磨制工具
tconstruct:sharpening_kit:0, 红石合金 磨制工具
tconstruct:sharpening_kit:0, 导电铁 磨制工具
tconstruct:sharpening_kit:0, 充能铁 磨制工具
tconstruct:sharpening_kit:0, 玄钢 磨制工具
tconstruct:sharpening_kit:0, 魂金 磨制工具
tconstruct:sharpening_kit:0, 末影钢 磨制工具
tconstruct:sharpening_kit:0, 铁合金 磨制工具
tconstruct:sharpening_kit:0, 木 磨制工具
tconstruct:sharpening_kit:0, 圆石 磨制工具
tconstruct:sharpening_kit:0, 燧石 磨制工具
tconstruct:sharpening_kit:0, 仙人掌 磨制工具
tconstruct:sharpening_kit:0, 骨头 磨制工具
tconstruct:sharpening_kit:0, 黑曜石 磨制工具
tconstruct:sharpening_kit:0, 海晶石 磨制工具
tconstruct:sharpening_kit:0, 末地石 磨制工具
tconstruct:sharpening_kit:0, 纸 磨制工具
tconstruct:sharpening_kit:0, 海绵 磨制工具
tconstruct:sharpening_kit:0, 烈焰木 磨制工具
tconstruct:sharpening_kit:0, 铁 磨制工具
tconstruct:sharpening_kit:0, 生铁 磨制工具
tconstruct:sharpening_kit:0, 骑士史莱姆 磨制工具
tconstruct:sharpening_kit:0, 史莱姆 磨制工具
tconstruct:sharpening_kit:0, 史莱姆 磨制工具
tconstruct:sharpening_kit:0, 熔岩史莱姆 磨制工具
tconstruct:sharpening_kit:0, 地狱岩 磨制工具
tconstruct:sharpening_kit:0, 钴 磨制工具
tconstruct:sharpening_kit:0, 阿迪特 磨制工具
tconstruct:sharpening_kit:0, 玛玉灵 磨制工具
tconstruct:sharpening_kit:0, 铜 磨制工具
tconstruct:sharpening_kit:0, 青铜 磨制工具
tconstruct:sharpening_kit:0, 铅 磨制工具
tconstruct:sharpening_kit:0, 银 磨制工具
tconstruct:sharpening_kit:0, 琥珀金 磨制工具
tconstruct:sharpening_kit:0, 钢 磨制工具
tconstruct:sharpening_kit:0, 暗影 磨制工具
tconstruct:sharpening_kit:0, 奥利哈刚 磨制工具
tconstruct:sharpening_kit:0, 魔法木质磨制工具
tconstruct:sharpening_kit:0, 恶魔灌注磨制工具
tconstruct:sharpening_kit:0, 附魔磨制工具
tconstruct:sharpening_kit:0, 恶魔磨制工具
tconstruct:sharpening_kit:0, 防腐木 磨制工具
tconstruct:sharpening_kit:0, 焦黑石英 磨制工具
tconstruct:sharpening_kit:0, 红石水晶 磨制工具
tconstruct:sharpening_kit:0, 青金石水晶 磨制工具
tconstruct:sharpening_kit:0, 钻石水晶 磨制工具
tconstruct:sharpening_kit:0, 煤晶 磨制工具
tconstruct:sharpening_kit:0, 绿宝石水晶 磨制工具
tconstruct:sharpening_kit:0, 铁晶 磨制工具
tconstruct:sharpening_kit:0, 阳光化合物 磨制工具
tconstruct:sharpening_kit:0, 陨石 磨制工具
tconstruct:sharpening_kit:0, 赛特斯石英 磨制工具
tconstruct:sharpening_kit:0, 福鲁伊克斯水晶 磨制工具
tconstruct:sharpening_kit:0, 福鲁伊克斯钢 磨制工具
tconstruct:sharpening_kit:0, 海蓝宝石 磨制工具
tconstruct:sharpening_kit:0, 星辉 磨制工具
tconstruct:sharpening_kit:0, 水晶矩阵 磨制工具
tconstruct:sharpening_kit:0, 中子素 磨制工具
tconstruct:sharpening_kit:0, 无尽 磨制工具
tconstruct:sharpening_kit:0, 束缚 磨制工具
tconstruct:sharpening_kit:0, 感知 磨制工具
tconstruct:sharpening_kit:0, 活石 磨制工具
tconstruct:sharpening_kit:0, 活木 磨制工具
tconstruct:sharpening_kit:0, 梦之木 磨制工具
tconstruct:sharpening_kit:0, 魔力钢 磨制工具
tconstruct:sharpening_kit:0, 泰拉钢 磨制工具
tconstruct:sharpening_kit:0, 源质钢 磨制工具
tconstruct:sharpening_kit:0, 龙 磨制工具
tconstruct:sharpening_kit:0, 飞龙 磨制工具
tconstruct:sharpening_kit:0, 神龙 磨制工具
tconstruct:sharpening_kit:0, 混沌 磨制工具
tconstruct:sharpening_kit:0, 莱泽尔水晶 磨制工具
tconstruct:sharpening_kit:0, 艾洛蒂水晶 磨制工具
tconstruct:sharpening_kit:0, 凯罗尼水晶 磨制工具
tconstruct:sharpening_kit:0, 普雷蒂水晶 磨制工具
tconstruct:sharpening_kit:0, 艾恩尼水晶 磨制工具
tconstruct:sharpening_kit:0, 以太水晶 磨制工具
tconstruct:sharpening_kit:0, 蓝丝黛尔石 磨制工具
tconstruct:sharpening_kit:0, 云母 磨制工具
tconstruct:sharpening_kit:0, 磷灰石 磨制工具
tconstruct:sharpening_kit:0, 蕴魔源质 磨制工具
tconstruct:sharpening_kit:0, 肉 磨制工具
tconstruct:sharpening_kit:0, 史莱姆磨制工具
tconstruct:sharpening_kit:0, 粉色金属 磨制工具
tconstruct:sharpening_kit:0, 橡胶 磨制工具
tconstruct:sharpening_kit:0, 高级合金 磨制工具
tconstruct:sharpening_kit:0, 能量金属 磨制工具
tconstruct:sharpening_kit:0, 碳纤维 磨制工具
tconstruct:sharpening_kit:0, 铱 磨制工具
tconstruct:sharpening_kit:0, UU金属 磨制工具
tconstruct:sharpening_kit:0, 锇 磨制工具
tconstruct:sharpening_kit:0, 强化黑曜石 磨制工具
tconstruct:sharpening_kit:0, 强化荧石 磨制工具
tconstruct:sharpening_kit:0, 高密度聚乙烯 磨制工具
tconstruct:sharpening_kit:0, 暗物质 磨制工具
tconstruct:sharpening_kit:0, 红物质 磨制工具
tconstruct:sharpening_kit:0, 红石琥珀金 磨制工具
tconstruct:sharpening_kit:0, 红石水晶 磨制工具
tconstruct:sharpening_kit:0, 极寒末影 磨制工具
tconstruct:sharpening_kit:0, 极寒水晶 磨制工具
tconstruct:sharpening_kit:0, 神秘 磨制工具
tconstruct:sharpening_kit:0, 虚空金属 磨制工具
tconstruct:sharpening_kit:0, 元金 磨制工具
tconstruct:sharpening_kit:0, 锡 磨制工具
tconstruct:sharpening_kit:0, 铝 磨制工具
tconstruct:sharpening_kit:0, 镍 磨制工具
tconstruct:sharpening_kit:0, 铂 磨制工具
tconstruct:sharpening_kit:0, 殷钢 磨制工具
tconstruct:sharpening_kit:0, 康铜 磨制工具
tconstruct:sharpening_kit:0, 信素 磨制工具
tconstruct:sharpening_kit:0, 流明 磨制工具
tconstruct:sharpening_kit:0, 末影 磨制工具
tconstruct:sharpening_kit:0, 泰伯利亚 磨制工具
tconstruct:sharpening_kit:0, 极光金属 磨制工具
tconstruct:sharpening_kit:0, 钷 磨制工具
tconstruct:sharpening_kit:0, 杜兰特 磨制工具
tconstruct:sharpening_kit:0, 瓦雷利亚 磨制工具
tconstruct:sharpening_kit:0, 振金 磨制工具
tconstruct:sharpening_kit:0, 地母 磨制工具
tconstruct:sharpening_kit:0, 钯 磨制工具
tconstruct:sharpening_kit:0, 乌鲁 磨制工具
tconstruct:sharpening_kit:0, 零素 磨制工具
tconstruct:sharpening_kit:0, 玄武岩 磨制工具
tconstruct:sharpening_kit:0, 泰伯利安 磨制工具
tconstruct:sharpening_kit:0, 碎金 磨制工具
tconstruct:sharpening_kit:0, 瑟蓝 磨制工具
tconstruct:sharpening_kit:0, 普罗克希 磨制工具
tconstruct:sharpening_kit:0, 漩金 磨制工具
tconstruct:sharpening_kit:0, 焰晶 磨制工具
tconstruct:sharpening_kit:0, 帝金 磨制工具
tconstruct:sharpening_kit:0, 阳光合金 磨制工具
tconstruct:sharpening_kit:0, 虚金 磨制工具
tconstruct:sharpening_kit:0, 铿金 磨制工具
tconstruct:sharpening_kit:0, 烈金 磨制工具
tconstruct:sharpening_kit:0, 辐光合金 磨制工具
tconstruct:sharpening_kit:0, 流光合金 磨制工具
tconstruct:sharpening_kit:0, 地动合金 磨制工具
tconstruct:sharpening_kit:0, 曜金 磨制工具
tconstruct:sharpening_kit:0, 铌 磨制工具
tconstruct:sharpening_kit:0, 原金 磨制工具
tconstruct:sharpening_kit:0, 陨铁 磨制工具
tconstruct:sharpening_kit:0, 黑陨铁 磨制工具
tconstruct:pick_head:0, 熔融木 镐头
tconstruct:pick_head:0, 黑暗木 镐头
tconstruct:pick_head:0, 血木 镐头
tconstruct:pick_head:0, 幽魂木 镐头
tconstruct:pick_head:0, 磁钢 镐头
tconstruct:pick_head:0, 充能合金 镐头
tconstruct:pick_head:0, 脉冲合金 镐头
tconstruct:pick_head:0, 红石合金 镐头
tconstruct:pick_head:0, 导电铁 镐头
tconstruct:pick_head:0, 充能铁 镐头
tconstruct:pick_head:0, 玄钢 镐头
tconstruct:pick_head:0, 魂金 镐头
tconstruct:pick_head:0, 末影钢 镐头
tconstruct:pick_head:0, 铁合金 镐头
tconstruct:pick_head:0, 木 镐头
tconstruct:pick_head:0, 圆石 镐头
tconstruct:pick_head:0, 燧石 镐头
tconstruct:pick_head:0, 仙人掌 镐头
tconstruct:pick_head:0, 骨头 镐头
tconstruct:pick_head:0, 黑曜石 镐头
tconstruct:pick_head:0, 海晶石 镐头
tconstruct:pick_head:0, 末地石 镐头
tconstruct:pick_head:0, 纸 镐头
tconstruct:pick_head:0, 海绵 镐头
tconstruct:pick_head:0, 烈焰木 镐头
tconstruct:pick_head:0, 铁 镐头
tconstruct:pick_head:0, 生铁 镐头
tconstruct:pick_head:0, 骑士史莱姆 镐头
tconstruct:pick_head:0, 史莱姆 镐头
tconstruct:pick_head:0, 史莱姆 镐头
tconstruct:pick_head:0, 熔岩史莱姆 镐头
tconstruct:pick_head:0, 地狱岩 镐头
tconstruct:pick_head:0, 钴 镐头
tconstruct:pick_head:0, 阿迪特 镐头
tconstruct:pick_head:0, 玛玉灵 镐头
tconstruct:pick_head:0, 铜 镐头
tconstruct:pick_head:0, 青铜 镐头
tconstruct:pick_head:0, 铅 镐头
tconstruct:pick_head:0, 银 镐头
tconstruct:pick_head:0, 琥珀金 镐头
tconstruct:pick_head:0, 钢 镐头
tconstruct:pick_head:0, 暗影 镐头
tconstruct:pick_head:0, 奥利哈刚 镐头
tconstruct:pick_head:0, 魔法木质镐头
tconstruct:pick_head:0, 恶魔灌注镐头
tconstruct:pick_head:0, 附魔镐头
tconstruct:pick_head:0, 恶魔镐头
tconstruct:pick_head:0, 防腐木 镐头
tconstruct:pick_head:0, 焦黑石英 镐头
tconstruct:pick_head:0, 红石水晶 镐头
tconstruct:pick_head:0, 青金石水晶 镐头
tconstruct:pick_head:0, 钻石水晶 镐头
tconstruct:pick_head:0, 煤晶 镐头
tconstruct:pick_head:0, 绿宝石水晶 镐头
tconstruct:pick_head:0, 铁晶 镐头
